SEED_ID	File	Organism	Cluster_product	Original_file	contig _data	Cluster	Contig	Most similar known cluster	Similarity
6666666.584549.peg.2203	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2204	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2205	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2206	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2207	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2208	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2209	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2210	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2211	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2212	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2213	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2214	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2215	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2216	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2217	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2218	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2219	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2220	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2221	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2222	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2223	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2224	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2225	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2226	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2227	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2228	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2229	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2230	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2231	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2232	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2233	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2234	contig_18.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	NRPS		contig 18 region001 gbk	1	18	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	12
6666666.584549.peg.2300	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2301	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2302	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2303	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2304	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2305	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2306	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2307	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2308	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2309	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2310	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2311	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2312	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2313	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2314	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2315	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2316	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2317	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2318	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2319	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2320	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2321	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2322	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.2323	contig_19.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	terpene		contig 19 region001 gbk	1	19		
6666666.584549.peg.3409	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3410	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3411	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3412	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3413	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3414	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3415	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3416	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3417	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3418	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3419	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3420	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3421	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3422	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3423	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3424	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3425	contig_23.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	siderophore		contig 23 region001 gbk	1	23	desferrioxamin B | Other	100
6666666.584549.peg.3508	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3509	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3510	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3511	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3512	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3513	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3514	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3515	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3516	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3517	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3518	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3519	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3520	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3521	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3522	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3523	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3524	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3525	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3526	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3527	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3528	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3529	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3530	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3531	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3532	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3533	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3534	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3535	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3536	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3537	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3538	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3539	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3540	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3541	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3542	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3543	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3544	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3545	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3546	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3547	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3548	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3549	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3550	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3551	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3552	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3553	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3554	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3555	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3556	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3557	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3558	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3559	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3560	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3561	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3562	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3563	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3564	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3565	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3566	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3567	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3568	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3569	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3570	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3571	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3572	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3573	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3574	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3575	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3576	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3577	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
6666666.584549.peg.3578	contig_26.region001.gbk	Streptomyces_sp._CC213Dhybcontrimo	T2PKS		contig 26 region001 gbk	1	26	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	88
