ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|6666666.563202.peg.8081	cds33130_34324	Streptomyces sp. CC224B	151.1	1	33131..34324	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8082	cds34320_35592	Streptomyces sp. CC224B	151.1	1	34321..35592	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8083	cds35588_36236	Streptomyces sp. CC224B	151.1	1	35589..36236	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8084	cds36489_36945	Streptomyces sp. CC224B	151.1	1	36490..36945	+	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8085	cds37054_37249	Streptomyces sp. CC224B	151.1	1	37055..37249	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8086	cds37251_38487	Streptomyces sp. CC224B	151.1	1	37252..38487	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8087	cds38622_39444	Streptomyces sp. CC224B	151.1	1	38623..39444	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8088	cds39501_39948	Streptomyces sp. CC224B	151.1	1	39502..39948	-	T2PKS	Polyketide			setomimycin	c00151_NODE_83..
fig|6666666.563202.peg.8124	cds1_166	Streptomyces sp. CC224B	58.1	1	2..166	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8125	cds1072_7798	Streptomyces sp. CC224B	58.1	1	1073..7798	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8126	cds8024_8219	Streptomyces sp. CC224B	58.1	1	8025..8219	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8127	cds8200_9043	Streptomyces sp. CC224B	58.1	1	8201..9043	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8128	cds9158_9401	Streptomyces sp. CC224B	58.1	1	9159..9401	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8129	cds9397_9613	Streptomyces sp. CC224B	58.1	1	9398..9613	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8130	cds9960_10707	Streptomyces sp. CC224B	58.1	1	9961..10707	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8131	cds10782_11604	Streptomyces sp. CC224B	58.1	1	10783..11604	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8132	cds11682_12093	Streptomyces sp. CC224B	58.1	1	11683..12093	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8133	cds12263_13157	Streptomyces sp. CC224B	58.1	1	12264..13157	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8134	cds13167_14100	Streptomyces sp. CC224B	58.1	1	13168..14100	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8135	cds14096_15101	Streptomyces sp. CC224B	58.1	1	14097..15101	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8136	cds15228_15357	Streptomyces sp. CC224B	58.1	1	15229..15357	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8137	cds15421_16804	Streptomyces sp. CC224B	58.1	1	15422..16804	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8138	cds16874_17090	Streptomyces sp. CC224B	58.1	1	16875..17090	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8139	cds17110_18670	Streptomyces sp. CC224B	58.1	1	17111..18670	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8140	cds18772_19399	Streptomyces sp. CC224B	58.1	1	18773..19399	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8141	cds19439_20456	Streptomyces sp. CC224B	58.1	1	19440..20456	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8142	cds20661_21006	Streptomyces sp. CC224B	58.1	1	20662..21006	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8143	cds21002_21212	Streptomyces sp. CC224B	58.1	1	21003..21212	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8144	cds21306_21759	Streptomyces sp. CC224B	58.1	1	21307..21759	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8145	cds21780_23247	Streptomyces sp. CC224B	58.1	1	21781..23247	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8146	cds23357_24830	Streptomyces sp. CC224B	58.1	1	23358..24830	-	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8147	cds25093_26059	Streptomyces sp. CC224B	58.1	1	25094..26059	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8148	cds26099_27275	Streptomyces sp. CC224B	58.1	1	26100..27275	+	NRPS	NRP				c00058_NODE_85..
fig|6666666.563202.peg.8225	cds1_1204	Streptomyces sp. CC224B	96.1	1	2..1204	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8226	cds1445_2483	Streptomyces sp. CC224B	96.1	1	1446..2483	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8227	cds2928_4809	Streptomyces sp. CC224B	96.1	1	2929..4809	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8228	cds4834_5167	Streptomyces sp. CC224B	96.1	1	4835..5167	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8229	cds5163_6147	Streptomyces sp. CC224B	96.1	1	5164..6147	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8230	cds6271_6703	Streptomyces sp. CC224B	96.1	1	6272..6703	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8231	cds6783_7572	Streptomyces sp. CC224B	96.1	1	6784..7572	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8232	cds7568_8573	Streptomyces sp. CC224B	96.1	1	7569..8573	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8233	cds8661_10278	Streptomyces sp. CC224B	96.1	1	8662..10278	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8234	cds10457_16418	Streptomyces sp. CC224B	96.1	1	10458..16418	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8235	cds16451_16784	Streptomyces sp. CC224B	96.1	1	16452..16784	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8236	cds16843_17242	Streptomyces sp. CC224B	96.1	1	16844..17242	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8237	cds17238_18732	Streptomyces sp. CC224B	96.1	1	17239..18732	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8238	cds18836_19208	Streptomyces sp. CC224B	96.1	1	18837..19208	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8239	cds19551_20457	Streptomyces sp. CC224B	96.1	1	19552..20457	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8240	cds20602_21874	Streptomyces sp. CC224B	96.1	1	20603..21874	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8241	cds22076_22307	Streptomyces sp. CC224B	96.1	1	22077..22307	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8242	cds22347_23361	Streptomyces sp. CC224B	96.1	1	22348..23361	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8243	cds23357_24356	Streptomyces sp. CC224B	96.1	1	23358..24356	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8244	cds24543_25188	Streptomyces sp. CC224B	96.1	1	24544..25188	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8245	cds25212_25698	Streptomyces sp. CC224B	96.1	1	25213..25698	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8246	cds25697_26984	Streptomyces sp. CC224B	96.1	1	25698..26984	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8247	cds27075_28215	Streptomyces sp. CC224B	96.1	1	27076..28215	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8248	cds28326_29928	Streptomyces sp. CC224B	96.1	1	28327..29928	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8249	cds30031_31498	Streptomyces sp. CC224B	96.1	1	30032..31498	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8250	cds31448_32459	Streptomyces sp. CC224B	96.1	1	31449..32459	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8251	cds33037_34039	Streptomyces sp. CC224B	96.1	1	33038..34039	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8252	cds34119_34332	Streptomyces sp. CC224B	96.1	1	34120..34332	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8253	cds34575_35688	Streptomyces sp. CC224B	96.1	1	34576..35688	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8254	cds36014_37439	Streptomyces sp. CC224B	96.1	1	36015..37439	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8255	cds37682_37958	Streptomyces sp. CC224B	96.1	1	37683..37958	-	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8256	cds38184_38715	Streptomyces sp. CC224B	96.1	1	38185..38715	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8257	cds38876_39188	Streptomyces sp. CC224B	96.1	1	38877..39188	+	other T1PKS	Polyketide	Other		aurantimycin A	c00096_NODE_88..
fig|6666666.563202.peg.8298	cds1_1051	Streptomyces sp. CC224B	84.1	1	1..1050	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8299	cds1471_2512	Streptomyces sp. CC224B	84.1	1	1471..2511	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8300	cds2665_4075	Streptomyces sp. CC224B	84.1	1	2665..4074	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8301	cds4081_4579	Streptomyces sp. CC224B	84.1	1	4081..4578	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8302	cds4778_5612	Streptomyces sp. CC224B	84.1	1	4778..5611	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8303	cds5608_6364	Streptomyces sp. CC224B	84.1	1	5608..6363	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8304	cds6360_7101	Streptomyces sp. CC224B	84.1	1	6360..7100	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8305	cds7090_7906	Streptomyces sp. CC224B	84.1	1	7090..7905	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8306	cds8060_8819	Streptomyces sp. CC224B	84.1	1	8060..8818	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8307	cds9154_10063	Streptomyces sp. CC224B	84.1	1	9154..10062	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8308	cds10059_13410	Streptomyces sp. CC224B	84.1	1	10059..13409	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8309	cds13406_14666	Streptomyces sp. CC224B	84.1	1	13406..14665	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8310	cds14662_16132	Streptomyces sp. CC224B	84.1	1	14662..16131	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8311	cds16128_17211	Streptomyces sp. CC224B	84.1	1	16128..17210	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8312	cds17408_18149	Streptomyces sp. CC224B	84.1	1	17408..18148	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8313	cds18458_20057	Streptomyces sp. CC224B	84.1	1	18458..20056	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8314	cds20195_21815	Streptomyces sp. CC224B	84.1	1	20195..21814	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8315	cds21811_22498	Streptomyces sp. CC224B	84.1	1	21811..22497	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8316	cds22463_23873	Streptomyces sp. CC224B	84.1	1	22463..23872	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8317	cds24137_25193	Streptomyces sp. CC224B	84.1	1	24137..25192	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8318	cds25465_26272	Streptomyces sp. CC224B	84.1	1	25465..26271	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8319	cds26575_27505	Streptomyces sp. CC224B	84.1	1	26575..27504	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8320	cds27497_28754	Streptomyces sp. CC224B	84.1	1	27497..28753	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8321	cds28893_29781	Streptomyces sp. CC224B	84.1	1	28893..29780	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8322	cds29777_41327	Streptomyces sp. CC224B	84.1	1	29777..41326	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8323	cds41355_42237	Streptomyces sp. CC224B	84.1	1	41355..42236	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8324	cds42250_43015	Streptomyces sp. CC224B	84.1	1	42250..43014	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8325	cds43116_44199	Streptomyces sp. CC224B	84.1	1	43116..44198	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8326	cds44198_45431	Streptomyces sp. CC224B	84.1	1	44198..45430	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8327	cds45453_45732	Streptomyces sp. CC224B	84.1	1	45453..45731	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8328	cds46013_46994	Streptomyces sp. CC224B	84.1	1	46013..46993	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8329	cds47208_48006	Streptomyces sp. CC224B	84.1	1	47208..48005	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8330	cds48196_50554	Streptomyces sp. CC224B	84.1	1	48196..50553	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8331	cds51109_52660	Streptomyces sp. CC224B	84.1	1	51109..52659	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8332	cds52811_53327	Streptomyces sp. CC224B	84.1	1	52811..53326	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8333	cds53384_54257	Streptomyces sp. CC224B	84.1	1	53384..54256	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8334	cds54253_56806	Streptomyces sp. CC224B	84.1	1	54253..56805	+	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8335	cds56880_58071	Streptomyces sp. CC224B	84.1	1	56880..58070	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8336	cds58293_59232	Streptomyces sp. CC224B	84.1	1	58293..59231	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8337	cds59266_59485	Streptomyces sp. CC224B	84.1	1	59266..59484	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8338	cds59641_61225	Streptomyces sp. CC224B	84.1	1	59641..61224	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8339	cds61236_62361	Streptomyces sp. CC224B	84.1	1	61236..62360	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8340	cds62357_63602	Streptomyces sp. CC224B	84.1	1	62357..63601	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8341	cds63670_64363	Streptomyces sp. CC224B	84.1	1	63670..64362	-	ladderane NRPS NRPS-like	NRP	Other		friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00084_NODE_8_..
fig|6666666.563202.peg.8446	cds0_1362	Streptomyces sp. CC224B	179.1	1	1..1362	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8447	cds1413_2358	Streptomyces sp. CC224B	179.1	1	1414..2358	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8448	cds2585_2804	Streptomyces sp. CC224B	179.1	1	2586..2804	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8449	cds2998_8233	Streptomyces sp. CC224B	179.1	1	2999..8233	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8450	cds8229_28614	Streptomyces sp. CC224B	179.1	1	8230..28614	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8451	cds28813_30067	Streptomyces sp. CC224B	179.1	1	28814..30067	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8452	cds30199_30553	Streptomyces sp. CC224B	179.1	1	30200..30553	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8453	cds30563_30863	Streptomyces sp. CC224B	179.1	1	30564..30863	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8454	cds31142_33467	Streptomyces sp. CC224B	179.1	1	31143..33467	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8455	cds33469_34129	Streptomyces sp. CC224B	179.1	1	33470..34129	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8456	cds34322_35135	Streptomyces sp. CC224B	179.1	1	34323..35135	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8457	cds35131_35353	Streptomyces sp. CC224B	179.1	1	35132..35353	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8458	cds35482_38047	Streptomyces sp. CC224B	179.1	1	35483..38047	+	NRPS	NRP			ecumicin	c00179_NODE_91..
fig|6666666.563202.peg.8470	cds10061_10796	Streptomyces sp. CC224B	227.1	1	184..918	+	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8471	cds10931_12080	Streptomyces sp. CC224B	227.1	1	1054..2202	+	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8472	cds12104_12605	Streptomyces sp. CC224B	227.1	1	2227..2727	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8473	cds12748_13810	Streptomyces sp. CC224B	227.1	1	2871..3932	+	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8474	cds13904_14804	Streptomyces sp. CC224B	227.1	1	4027..4926	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8475	cds14878_15283	Streptomyces sp. CC224B	227.1	1	5001..5405	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8476	cds15342_16368	Streptomyces sp. CC224B	227.1	1	5465..6490	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8477	cds16421_16613	Streptomyces sp. CC224B	227.1	1	6544..6735	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8478	cds16684_17188	Streptomyces sp. CC224B	227.1	1	6807..7310	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8479	cds17808_18915	Streptomyces sp. CC224B	227.1	1	7931..9037	-	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8480	cds19037_20129	Streptomyces sp. CC224B	227.1	1	9160..10251	+	ectoine	Other			ectoine	c00227_NODE_92..
fig|6666666.563202.peg.8825	cds90210_91146	Streptomyces sp. CC224B	50.1	1	143..1078	-	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8826	cds91305_92295	Streptomyces sp. CC224B	50.1	1	1238..2227	-	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8827	cds92306_92426	Streptomyces sp. CC224B	50.1	1	2239..2358	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8828	cds92517_94464	Streptomyces sp. CC224B	50.1	1	2450..4396	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8829	cds94460_95213	Streptomyces sp. CC224B	50.1	1	4393..5145	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8830	cds95200_96265	Streptomyces sp. CC224B	50.1	1	5133..6197	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8831	cds96242_97022	Streptomyces sp. CC224B	50.1	1	6175..6954	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8832	cds97018_97912	Streptomyces sp. CC224B	50.1	1	6951..7844	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8833	cds98060_98957	Streptomyces sp. CC224B	50.1	1	7993..8889	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8834	cds98949_99732	Streptomyces sp. CC224B	50.1	1	8882..9664	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8835	cds100068_100971	Streptomyces sp. CC224B	50.1	1	10001..10903	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8836	cds100997_101918	Streptomyces sp. CC224B	50.1	1	10930..11850	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8837	cds102000_103872	Streptomyces sp. CC224B	50.1	1	11933..13804	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8838	cds103868_104990	Streptomyces sp. CC224B	50.1	1	13801..14922	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8839	cds105097_107092	Streptomyces sp. CC224B	50.1	1	15030..17024	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8840	cds107091_107742	Streptomyces sp. CC224B	50.1	1	17024..17674	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8841	cds107748_108768	Streptomyces sp. CC224B	50.1	1	17681..18700	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8842	cds108772_108943	Streptomyces sp. CC224B	50.1	1	18705..18875	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8843	cds108974_111206	Streptomyces sp. CC224B	50.1	1	18907..21138	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8844	cds111202_112597	Streptomyces sp. CC224B	50.1	1	21135..22529	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8845	cds112725_113358	Streptomyces sp. CC224B	50.1	1	22658..23290	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8846	cds113344_113500	Streptomyces sp. CC224B	50.1	1	23277..23432	+	terpene	Terpene			hopene	c00050_NODE_9_..
fig|6666666.563202.peg.8847	cds113515_114313	Streptomyces sp. CC224B	50.1	1	23448..24245	-	terpene	Terpene			hopene	c00050_NODE_9_..
