ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|6666666.563199.peg.691	cds471278_471632	Streptomyces sp. CC208B	1.3	3	11798..12151	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.692	cds471738_472533	Streptomyces sp. CC208B	1.3	3	12258..13052	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.693	cds472847_473300	Streptomyces sp. CC208B	1.3	3	13367..13819	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.694	cds473289_474246	Streptomyces sp. CC208B	1.3	3	13809..14765	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.695	cds474230_474482	Streptomyces sp. CC208B	1.3	3	14750..15001	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.696	cds474616_475408	Streptomyces sp. CC208B	1.3	3	15136..15927	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.697	cds475460_475652	Streptomyces sp. CC208B	1.3	3	15980..16171	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.698	cds475670_476168	Streptomyces sp. CC208B	1.3	3	16190..16687	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.699	cds476383_477130	Streptomyces sp. CC208B	1.3	3	16903..17649	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.700	cds477164_478091	Streptomyces sp. CC208B	1.3	3	17684..18610	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.701	cds478152_478440	Streptomyces sp. CC208B	1.3	3	18672..18959	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.702	cds478457_479030	Streptomyces sp. CC208B	1.3	3	18977..19549	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.703	cds479056_479782	Streptomyces sp. CC208B	1.3	3	19576..20301	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.704	cds479810_480392	Streptomyces sp. CC208B	1.3	3	20330..20911	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.705	cds480544_480823	Streptomyces sp. CC208B	1.3	3	21064..21342	+	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.706	cds480855_481182	Streptomyces sp. CC208B	1.3	3	21375..21701	-	terpene	Terpene			hopene	tig00000001
fig|6666666.563199.peg.959	cds642464_642944	Streptomyces sp. CC208B	1.4	4	147..626	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.960	cds642958_643378	Streptomyces sp. CC208B	1.4	4	641..1060	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.961	cds643525_643840	Streptomyces sp. CC208B	1.4	4	1208..1522	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.962	cds643854_644403	Streptomyces sp. CC208B	1.4	4	1537..2085	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.963	cds644446_644719	Streptomyces sp. CC208B	1.4	4	2129..2401	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.964	cds644711_645530	Streptomyces sp. CC208B	1.4	4	2394..3212	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.965	cds645505_647146	Streptomyces sp. CC208B	1.4	4	3188..4828	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.966	cds647142_647988	Streptomyces sp. CC208B	1.4	4	4825..5670	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.967	cds647984_648326	Streptomyces sp. CC208B	1.4	4	5667..6008	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.968	cds648524_649172	Streptomyces sp. CC208B	1.4	4	6207..6854	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.969	cds649282_649456	Streptomyces sp. CC208B	1.4	4	6965..7138	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.970	cds649538_649847	Streptomyces sp. CC208B	1.4	4	7221..7529	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.971	cds649843_650437	Streptomyces sp. CC208B	1.4	4	7526..8119	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.972	cds650616_651846	Streptomyces sp. CC208B	1.4	4	8299..9528	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.973	cds651885_652023	Streptomyces sp. CC208B	1.4	4	9568..9705	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.974	cds652064_652376	Streptomyces sp. CC208B	1.4	4	9747..10058	+	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.975	cds652924_653206	Streptomyces sp. CC208B	1.4	4	10607..10888	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.976	cds653202_653709	Streptomyces sp. CC208B	1.4	4	10885..11391	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.977	cds653708_654512	Streptomyces sp. CC208B	1.4	4	11391..12194	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.978	cds654508_655333	Streptomyces sp. CC208B	1.4	4	12191..13015	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.979	cds655427_655676	Streptomyces sp. CC208B	1.4	4	13110..13358	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.980	cds655663_655978	Streptomyces sp. CC208B	1.4	4	13346..13660	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.981	cds655971_656322	Streptomyces sp. CC208B	1.4	4	13654..14004	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.9815	cds6497244_6497439	Streptomyces sp. CC208B	1.13	13	1..195	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9816	cds6497513_6498431	Streptomyces sp. CC208B	1.13	13	270..1187	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9817	cds6498565_6498952	Streptomyces sp. CC208B	1.13	13	1322..1708	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9818	cds6499020_6499197	Streptomyces sp. CC208B	1.13	13	1777..1953	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9819	cds6499253_6499427	Streptomyces sp. CC208B	1.13	13	2010..2183	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.982	cds656321_656486	Streptomyces sp. CC208B	1.4	4	14004..14168	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.9820	cds6499715_6500405	Streptomyces sp. CC208B	1.13	13	2472..3161	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9821	cds6500531_6500780	Streptomyces sp. CC208B	1.13	13	3288..3536	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9822	cds6500838_6501270	Streptomyces sp. CC208B	1.13	13	3595..4026	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9823	cds6501520_6501682	Streptomyces sp. CC208B	1.13	13	4277..4438	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9824	cds6501678_6501837	Streptomyces sp. CC208B	1.13	13	4435..4593	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9825	cds6501930_6502287	Streptomyces sp. CC208B	1.13	13	4687..5043	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9826	cds6502503_6503127	Streptomyces sp. CC208B	1.13	13	5260..5883	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9827	cds6503195_6503645	Streptomyces sp. CC208B	1.13	13	5952..6401	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9828	cds6503795_6504050	Streptomyces sp. CC208B	1.13	13	6552..6806	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9829	cds6504046_6504565	Streptomyces sp. CC208B	1.13	13	6803..7321	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.983	cds656630_656783	Streptomyces sp. CC208B	1.4	4	14313..14465	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.9830	cds6504593_6504812	Streptomyces sp. CC208B	1.13	13	7350..7568	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9831	cds6504792_6505440	Streptomyces sp. CC208B	1.13	13	7549..8196	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9832	cds6505400_6505895	Streptomyces sp. CC208B	1.13	13	8157..8651	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9833	cds6506015_6506405	Streptomyces sp. CC208B	1.13	13	8772..9161	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9834	cds6506438_6506888	Streptomyces sp. CC208B	1.13	13	9195..9644	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9835	cds6507089_6507902	Streptomyces sp. CC208B	1.13	13	9846..10658	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9836	cds6507989_6508154	Streptomyces sp. CC208B	1.13	13	10746..10910	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9837	cds6508379_6509720	Streptomyces sp. CC208B	1.13	13	11136..12476	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9838	cds6509716_6510193	Streptomyces sp. CC208B	1.13	13	12473..12949	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9839	cds6510519_6510666	Streptomyces sp. CC208B	1.13	13	13276..13422	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.984	cds656871_657447	Streptomyces sp. CC208B	1.4	4	14554..15129	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.9840	cds6510666_6510984	Streptomyces sp. CC208B	1.13	13	13423..13740	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9841	cds6511005_6511194	Streptomyces sp. CC208B	1.13	13	13762..13950	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9842	cds6511438_6511972	Streptomyces sp. CC208B	1.13	13	14195..14728	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9843	cds6512036_6512189	Streptomyces sp. CC208B	1.13	13	14793..14945	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9844	cds6512237_6513149	Streptomyces sp. CC208B	1.13	13	14994..15905	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9845	cds6513192_6514152	Streptomyces sp. CC208B	1.13	13	15949..16908	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9846	cds6514172_6514457	Streptomyces sp. CC208B	1.13	13	16929..17213	+	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9847	cds6514805_6515192	Streptomyces sp. CC208B	1.13	13	17562..17948	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9848	cds6515188_6515458	Streptomyces sp. CC208B	1.13	13	17945..18214	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.9849	cds6515828_6516005	Streptomyces sp. CC208B	1.13	13	18585..18761	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.985	cds657475_658105	Streptomyces sp. CC208B	1.4	4	15158..15787	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.9850	cds6516284_6517034	Streptomyces sp. CC208B	1.13	13	19041..19790	-	terpene	Terpene			ikarugamycin	tig00000001
fig|6666666.563199.peg.986	cds658417_658630	Streptomyces sp. CC208B	1.4	4	16100..16312	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.987	cds659278_659776	Streptomyces sp. CC208B	1.4	4	16961..17458	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.988	cds659772_660099	Streptomyces sp. CC208B	1.4	4	17455..17781	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.989	cds660095_660770	Streptomyces sp. CC208B	1.4	4	17778..18452	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.990	cds660906_661602	Streptomyces sp. CC208B	1.4	4	18589..19284	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.991	cds661604_662282	Streptomyces sp. CC208B	1.4	4	19287..19964	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.992	cds662318_662687	Streptomyces sp. CC208B	1.4	4	20001..20369	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.993	cds662843_663812	Streptomyces sp. CC208B	1.4	4	20526..21494	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.994	cds663896_664055	Streptomyces sp. CC208B	1.4	4	21579..21737	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.995	cds664051_666166	Streptomyces sp. CC208B	1.4	4	21734..23848	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.996	cds666199_667516	Streptomyces sp. CC208B	1.4	4	23882..25198	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.997	cds667786_668455	Streptomyces sp. CC208B	1.4	4	25469..26137	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.998	cds668479_668686	Streptomyces sp. CC208B	1.4	4	26162..26368	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.peg.999	cds668682_669390	Streptomyces sp. CC208B	1.4	4	26365..27072	-	T1PKS transAT-PKS	Polyketide			totopotensamide A / totopotensamide B	tig00000001
fig|6666666.563199.rna.24		Streptomyces sp. CC208B	1.9	9	43042..43257	+	melanin NRPS-like	NRP	Other		istamycin	tig00000001
fig|6666666.563199.rna.33	cds3360270_3360636	Streptomyces sp. CC208B	1.10	10	6836..7465	-	PKS-like T3PKS	Polyketide			A-47934	tig00000001
fig|6666666.563200.peg.1000	cds911_1475	Streptomyces sp. CC216B	34.1	1	912..1475	-	NRPS	NRP			actinomycin D	c00034_NODE_14..
fig|6666666.563200.peg.1001	cds1484_1685	Streptomyces sp. CC216B	34.1	1	1485..1685	-	NRPS	NRP			actinomycin D	c00034_NODE_14..
fig|6666666.563200.peg.1002	cds1748_1985	Streptomyces sp. CC216B	34.1	1	1749..1985	-	NRPS	NRP			actinomycin D	c00034_NODE_14..
fig|6666666.563200.peg.1003	cds1981_3385	Streptomyces sp. CC216B	34.1	1	1982..3385	-	NRPS	NRP			actinomycin D	c00034_NODE_14..
fig|6666666.563200.peg.1004	cds3864_5754	Streptomyces sp. CC216B	34.1	1	3865..5754	+	NRPS	NRP			actinomycin D	c00034_NODE_14..
fig|6666666.563200.peg.1005	cds0_3384	Streptomyces sp. CC216B	24.1	1	1..3384	+	NRPS	NRP			virginiamycin S1	c00024_NODE_14..
fig|6666666.563200.peg.1006	cds3380_4733	Streptomyces sp. CC216B	24.1	1	3381..4733	+	NRPS	NRP			virginiamycin S1	c00024_NODE_14..
fig|6666666.563200.peg.1067	cds57318_57702	Streptomyces sp. CC216B	48.1	1	82..465	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1068	cds57698_58289	Streptomyces sp. CC216B	48.1	1	462..1052	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1069	cds58418_59378	Streptomyces sp. CC216B	48.1	1	1182..2141	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1070	cds59374_60214	Streptomyces sp. CC216B	48.1	1	2138..2977	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1071	cds60263_60965	Streptomyces sp. CC216B	48.1	1	3027..3728	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1072	cds60961_62107	Streptomyces sp. CC216B	48.1	1	3725..4870	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1073	cds62237_62612	Streptomyces sp. CC216B	48.1	1	5001..5375	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1074	cds62598_63438	Streptomyces sp. CC216B	48.1	1	5362..6201	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1075	cds63427_64444	Streptomyces sp. CC216B	48.1	1	6191..7207	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1076	cds64447_64711	Streptomyces sp. CC216B	48.1	1	7211..7474	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1077	cds64795_66295	Streptomyces sp. CC216B	48.1	1	7559..9058	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.1078	cds66291_67140	Streptomyces sp. CC216B	48.1	1	9055..9903	-	ectoine	Other			kosinostatin	c00048_NODE_14..
fig|6666666.563200.peg.110	cds4866_6060	Streptomyces sp. CC216B	110.1	1	1273..2466	+	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.111	cds6075_7086	Streptomyces sp. CC216B	110.1	1	2482..3492	-	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.112	cds7203_8514	Streptomyces sp. CC216B	110.1	1	3610..4920	-	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.113	cds8530_9295	Streptomyces sp. CC216B	110.1	1	4937..5701	-	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.114	cds9410_10409	Streptomyces sp. CC216B	110.1	1	5817..6815	-	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.115	cds10817_11069	Streptomyces sp. CC216B	110.1	1	7224..7475	-	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.116	cds11140_11638	Streptomyces sp. CC216B	110.1	1	7547..8044	+	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.117	cds11634_13185	Streptomyces sp. CC216B	110.1	1	8041..9591	+	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.118	cds13336_13522	Streptomyces sp. CC216B	110.1	1	9743..9928	+	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.119	cds13594_16654	Streptomyces sp. CC216B	110.1	1	10001..13060	+	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.120	cds16753_16954	Streptomyces sp. CC216B	110.1	1	13160..13360	+	lanthipeptide-class-ii	RiPP			chalcomycin A	c00110_NODE_10..
fig|6666666.563200.peg.1288	cds373_1861	Streptomyces sp. CC216B	95.1	1	374..1861	+	ectoine	Other			showdomycin	c00095_NODE_16..
fig|6666666.563200.peg.1289	cds1857_2118	Streptomyces sp. CC216B	95.1	1	1858..2118	+	ectoine	Other			showdomycin	c00095_NODE_16..
fig|6666666.563200.peg.1290	cds2208_2583	Streptomyces sp. CC216B	95.1	1	2209..2583	+	ectoine	Other			showdomycin	c00095_NODE_16..
fig|6666666.563200.peg.1451	cds1_1723	Streptomyces sp. CC216B	83.1	1	2..1723	+	NRPS	NRP			rhizomide A / rhizomide B / rhizomide C	c00083_NODE_17..
fig|6666666.563200.peg.1697	cds345_474	Streptomyces sp. CC216B	11.1	1	346..474	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1698	cds550_799	Streptomyces sp. CC216B	11.1	1	551..799	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1699	cds1154_1382	Streptomyces sp. CC216B	11.1	1	1155..1382	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1700	cds1409_2501	Streptomyces sp. CC216B	11.1	1	1410..2501	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1701	cds2550_3114	Streptomyces sp. CC216B	11.1	1	2551..3114	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1702	cds3168_4197	Streptomyces sp. CC216B	11.1	1	3169..4197	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1703	cds4231_5044	Streptomyces sp. CC216B	11.1	1	4232..5044	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1704	cds5163_6063	Streptomyces sp. CC216B	11.1	1	5164..6063	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1705	cds6366_7437	Streptomyces sp. CC216B	11.1	1	6367..7437	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1706	cds7433_8588	Streptomyces sp. CC216B	11.1	1	7434..8588	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1707	cds8775_8994	Streptomyces sp. CC216B	11.1	1	8776..8994	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1708	cds8990_11018	Streptomyces sp. CC216B	11.1	1	8991..11018	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1709	cds11282_28691	Streptomyces sp. CC216B	11.1	1	11283..28691	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1710	cds28687_44245	Streptomyces sp. CC216B	11.1	1	28688..44245	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1711	cds44241_59637	Streptomyces sp. CC216B	11.1	1	44242..59637	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1712	cds59767_60760	Streptomyces sp. CC216B	11.1	1	59768..60760	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1713	cds60901_61699	Streptomyces sp. CC216B	11.1	1	60902..61699	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1714	cds61707_62580	Streptomyces sp. CC216B	11.1	1	61708..62580	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1715	cds62576_64292	Streptomyces sp. CC216B	11.1	1	62577..64292	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1716	cds64284_66003	Streptomyces sp. CC216B	11.1	1	64285..66003	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1717	cds66125_66689	Streptomyces sp. CC216B	11.1	1	66126..66689	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1718	cds66775_67204	Streptomyces sp. CC216B	11.1	1	66776..67204	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1719	cds67255_67642	Streptomyces sp. CC216B	11.1	1	67256..67642	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1720	cds68005_68938	Streptomyces sp. CC216B	11.1	1	68006..68938	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1721	cds68934_69924	Streptomyces sp. CC216B	11.1	1	68935..69924	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1722	cds69920_70805	Streptomyces sp. CC216B	11.1	1	69921..70805	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1723	cds70801_71764	Streptomyces sp. CC216B	11.1	1	70802..71764	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1724	cds71760_73074	Streptomyces sp. CC216B	11.1	1	71761..73074	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1725	cds73331_74534	Streptomyces sp. CC216B	11.1	1	73332..74534	+	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1726	cds74655_75417	Streptomyces sp. CC216B	11.1	1	74656..75417	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1727	cds75720_76815	Streptomyces sp. CC216B	11.1	1	75721..76815	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1728	cds76856_77000	Streptomyces sp. CC216B	11.1	1	76857..77000	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1729	cds77006_77906	Streptomyces sp. CC216B	11.1	1	77007..77906	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1730	cds78024_79227	Streptomyces sp. CC216B	11.1	1	78025..79227	-	NRPS	NRP			tetronasin	c00011_NODE_19..
fig|6666666.563200.peg.1841	cds68409_69486	Streptomyces sp. CC216B	93.1	1	344..1420	-	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1842	cds69646_70753	Streptomyces sp. CC216B	93.1	1	1581..2687	+	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1843	cds71126_71591	Streptomyces sp. CC216B	93.1	1	3061..3525	+	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1844	cds71744_73007	Streptomyces sp. CC216B	93.1	1	3679..4941	+	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1845	cds73066_73495	Streptomyces sp. CC216B	93.1	1	5001..5429	+	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1846	cds73498_74392	Streptomyces sp. CC216B	93.1	1	5433..6326	+	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1847	cds74537_75572	Streptomyces sp. CC216B	93.1	1	6472..7506	+	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1848	cds75642_76035	Streptomyces sp. CC216B	93.1	1	7577..7969	-	ectoine	Other			ectoine	c00093_NODE_1_..
fig|6666666.563200.peg.1849	cds76133_76271	Streptomyces sp. CC216B	93.1	1	8068..8205	+	ectoine	Other			ectoine	c00093_NODE_1_..
