ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|6666666.867961.peg.6653	cds3563233_3563428	Streptomyces_H-KF8 sp.	6.6	6	9722..9916	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6654	cds3563512_3566581	Streptomyces_H-KF8 sp.	6.6	6	10001..13069	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6655	cds3566577_3567819	Streptomyces_H-KF8 sp.	6.6	6	13066..14307	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6656	cds3567800_3568769	Streptomyces_H-KF8 sp.	6.6	6	14289..15257	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6657	cds3569442_3571242	Streptomyces_H-KF8 sp.	6.6	6	15931..17730	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6658	cds3571241_3573392	Streptomyces_H-KF8 sp.	6.6	6	17730..19880	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6659	cds3573452_3573638	Streptomyces_H-KF8 sp.	6.6	6	19941..20126	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6660	cds3573634_3575713	Streptomyces_H-KF8 sp.	6.6	6	20123..22201	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6661	cds3575712_3576186	Streptomyces_H-KF8 sp.	6.6	6	22201..22674	+	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6662	cds3576255_3577998	Streptomyces_H-KF8 sp.	6.6	6	22744..24486	-	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.6663	cds3578130_3578511	Streptomyces_H-KF8 sp.	6.6	6	24619..24999	-	lanthipeptide-class-i	RiPP				NZ_LWAB01000011
fig|6666666.867961.peg.674	cds364086_364203	Streptomyces_H-KF8 sp.	4.3	3	1..117	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.675	cds364271_364742	Streptomyces_H-KF8 sp.	4.3	3	186..656	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.676	cds364905_365778	Streptomyces_H-KF8 sp.	4.3	3	820..1692	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.677	cds365774_365975	Streptomyces_H-KF8 sp.	4.3	3	1689..1889	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.678	cds366101_368489	Streptomyces_H-KF8 sp.	4.3	3	2016..4403	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.679	cds368485_369304	Streptomyces_H-KF8 sp.	4.3	3	4400..5218	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.680	cds369300_370218	Streptomyces_H-KF8 sp.	4.3	3	5215..6132	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.681	cds370228_371533	Streptomyces_H-KF8 sp.	4.3	3	6143..7447	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.682	cds371671_372694	Streptomyces_H-KF8 sp.	4.3	3	7586..8608	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.683	cds372702_373332	Streptomyces_H-KF8 sp.	4.3	3	8617..9246	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.684	cds373333_373456	Streptomyces_H-KF8 sp.	4.3	3	9248..9370	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.685	cds373480_373660	Streptomyces_H-KF8 sp.	4.3	3	9395..9574	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.686	cds373656_373842	Streptomyces_H-KF8 sp.	4.3	3	9571..9756	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.687	cds373838_374861	Streptomyces_H-KF8 sp.	4.3	3	9753..10775	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.688	cds374869_375508	Streptomyces_H-KF8 sp.	4.3	3	10784..11422	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.689	cds375685_376420	Streptomyces_H-KF8 sp.	4.3	3	11600..12334	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.690	cds376601_378524	Streptomyces_H-KF8 sp.	4.3	3	12516..14438	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.691	cds378813_379518	Streptomyces_H-KF8 sp.	4.3	3	14728..15432	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.692	cds379761_381642	Streptomyces_H-KF8 sp.	4.3	3	15676..17556	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.693	cds382139_382778	Streptomyces_H-KF8 sp.	4.3	3	18054..18692	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.694	cds383058_383571	Streptomyces_H-KF8 sp.	4.3	3	18973..19485	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.695	cds383680_383884	Streptomyces_H-KF8 sp.	4.3	3	19595..19798	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.696	cds383978_403979	Streptomyces_H-KF8 sp.	4.3	3	19893..39893	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.697	cds403992_422721	Streptomyces_H-KF8 sp.	4.3	3	39907..58635	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.698	cds422845_424195	Streptomyces_H-KF8 sp.	4.3	3	58760..60109	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.699	cds424287_425496	Streptomyces_H-KF8 sp.	4.3	3	60202..61410	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.7	cds3542_3998	Streptomyces_H-KF8 sp.	2.1	1	2525..2980	-	terpene	Terpene			versipelostatin	NZ_LWAB01000001
fig|6666666.867961.peg.700	cds425492_425690	Streptomyces_H-KF8 sp.	4.3	3	61407..61604	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.701	cds426378_427131	Streptomyces_H-KF8 sp.	4.3	3	62293..63045	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.702	cds427394_428000	Streptomyces_H-KF8 sp.	4.3	3	63309..63914	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.703	cds428346_430416	Streptomyces_H-KF8 sp.	4.3	3	64261..66330	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.704	cds430491_431634	Streptomyces_H-KF8 sp.	4.3	3	66406..67548	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.705	cds431873_433421	Streptomyces_H-KF8 sp.	4.3	3	67788..69335	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.706	cds433444_434359	Streptomyces_H-KF8 sp.	4.3	3	69359..70273	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.707	cds434562_434691	Streptomyces_H-KF8 sp.	4.3	3	70477..70605	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.708	cds434839_435187	Streptomyces_H-KF8 sp.	4.3	3	70754..71101	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.709	cds435431_435911	Streptomyces_H-KF8 sp.	4.3	3	71346..71825	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.710	cds435994_438502	Streptomyces_H-KF8 sp.	4.3	3	71909..74416	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.711	cds439096_440821	Streptomyces_H-KF8 sp.	4.3	3	75011..76735	+	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.712	cds440908_441508	Streptomyces_H-KF8 sp.	4.3	3	76823..77422	-	NRPS	NRP			rubradirin	NZ_LWAB01000002
fig|6666666.867961.peg.8	cds4008_4407	Streptomyces_H-KF8 sp.	2.1	1	2991..3389	+	terpene	Terpene			versipelostatin	NZ_LWAB01000001
fig|6666666.867961.peg.826	cds554064_555291	Streptomyces_H-KF8 sp.	4.4	4	1..1227	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.827	cds555417_556236	Streptomyces_H-KF8 sp.	4.4	4	1354..2172	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.828	cds556552_557503	Streptomyces_H-KF8 sp.	4.4	4	2489..3439	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.829	cds558235_559033	Streptomyces_H-KF8 sp.	4.4	4	4172..4969	+	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.830	cds559108_559231	Streptomyces_H-KF8 sp.	4.4	4	5045..5167	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.831	cds559227_559869	Streptomyces_H-KF8 sp.	4.4	4	5164..5805	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.832	cds559936_561352	Streptomyces_H-KF8 sp.	4.4	4	5873..7288	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.833	cds561356_562379	Streptomyces_H-KF8 sp.	4.4	4	7293..8315	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.834	cds562384_563026	Streptomyces_H-KF8 sp.	4.4	4	8321..8962	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.835	cds563025_565122	Streptomyces_H-KF8 sp.	4.4	4	8962..11058	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.836	cds565241_566315	Streptomyces_H-KF8 sp.	4.4	4	11178..12251	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.837	cds566377_567847	Streptomyces_H-KF8 sp.	4.4	4	12314..13783	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.838	cds567843_567984	Streptomyces_H-KF8 sp.	4.4	4	13780..13920	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.839	cds567983_568934	Streptomyces_H-KF8 sp.	4.4	4	13920..14870	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.840	cds568930_569854	Streptomyces_H-KF8 sp.	4.4	4	14867..15790	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.841	cds570214_571003	Streptomyces_H-KF8 sp.	4.4	4	16151..16939	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.842	cds570995_571931	Streptomyces_H-KF8 sp.	4.4	4	16932..17867	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.843	cds572028_572913	Streptomyces_H-KF8 sp.	4.4	4	17965..18849	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.844	cds572918_573617	Streptomyces_H-KF8 sp.	4.4	4	18855..19553	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.845	cds573675_574737	Streptomyces_H-KF8 sp.	4.4	4	19612..20673	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.846	cds574724_575477	Streptomyces_H-KF8 sp.	4.4	4	20661..21413	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.847	cds575473_577429	Streptomyces_H-KF8 sp.	4.4	4	21410..23365	-	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.848	cds578266_579205	Streptomyces_H-KF8 sp.	4.4	4	24203..25141	+	terpene	Terpene			hopene	NZ_LWAB01000002
fig|6666666.867961.peg.9	cds4597_4732	Streptomyces_H-KF8 sp.	2.1	1	3580..3714	+	terpene	Terpene			versipelostatin	NZ_LWAB01000001
fig|6666666.867962.peg.1013	cds231068_231974	Streptomyces_VB1 sp.	53.1	1	168..1073	-	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1014	cds232085_233207	Streptomyces_VB1 sp.	53.1	1	1185..2306	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1015	cds233330_233774	Streptomyces_VB1 sp.	53.1	1	2430..2873	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1016	cds233973_235458	Streptomyces_VB1 sp.	53.1	1	3073..4557	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1017	cds235457_235718	Streptomyces_VB1 sp.	53.1	1	4557..4817	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1018	cds235901_236276	Streptomyces_VB1 sp.	53.1	1	5001..5375	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1019	cds236387_237518	Streptomyces_VB1 sp.	53.1	1	5487..6617	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1020	cds237532_238279	Streptomyces_VB1 sp.	53.1	1	6632..7378	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1021	cds238395_239229	Streptomyces_VB1 sp.	53.1	1	7495..8328	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1022	cds239225_239468	Streptomyces_VB1 sp.	53.1	1	8325..8567	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1023	cds239523_240288	Streptomyces_VB1 sp.	53.1	1	8623..9387	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1024	cds240386_241277	Streptomyces_VB1 sp.	53.1	1	9486..10376	-	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1025	cds241571_242201	Streptomyces_VB1 sp.	53.1	1	10671..11300	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1026	cds242441_243161	Streptomyces_VB1 sp.	53.1	1	11541..12260	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1027	cds243157_243928	Streptomyces_VB1 sp.	53.1	1	12257..13027	+	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1028	cds244005_244419	Streptomyces_VB1 sp.	53.1	1	13105..13518	-	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1029	cds244521_244842	Streptomyces_VB1 sp.	53.1	1	13621..13941	-	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1030	cds244961_245441	Streptomyces_VB1 sp.	53.1	1	14061..14540	-	butyrolactone ectoine	Other			showdomycin	c00013_scaffol..
fig|6666666.867962.peg.1225	cds63651_64881	Streptomyces_VB1 sp.	6.1	1	238..1467	+	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1226	cds65129_66611	Streptomyces_VB1 sp.	6.1	1	1716..3197	+	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1227	cds66665_68360	Streptomyces_VB1 sp.	6.1	1	3252..4946	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1228	cds68408_69206	Streptomyces_VB1 sp.	6.1	1	4995..5792	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1229	cds69416_69875	Streptomyces_VB1 sp.	6.1	1	6003..6461	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1230	cds70015_71473	Streptomyces_VB1 sp.	6.1	1	6602..8059	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1231	cds71639_73115	Streptomyces_VB1 sp.	6.1	1	8226..9701	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1232	cds73414_74491	Streptomyces_VB1 sp.	6.1	1	10001..11077	+	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1233	cds74600_75626	Streptomyces_VB1 sp.	6.1	1	11187..12212	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1234	cds75729_76413	Streptomyces_VB1 sp.	6.1	1	12316..12999	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1235	cds76610_78044	Streptomyces_VB1 sp.	6.1	1	13197..14630	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1236	cds78184_79117	Streptomyces_VB1 sp.	6.1	1	14771..15703	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1237	cds79199_79352	Streptomyces_VB1 sp.	6.1	1	15786..15938	+	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1238	cds79344_79854	Streptomyces_VB1 sp.	6.1	1	15931..16440	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1239	cds79850_80228	Streptomyces_VB1 sp.	6.1	1	16437..16814	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1240	cds80533_81097	Streptomyces_VB1 sp.	6.1	1	17120..17683	+	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1241	cds81193_83338	Streptomyces_VB1 sp.	6.1	1	17780..19924	-	terpene	Terpene			steffimycin D	c00014_scaffol..
fig|6666666.867962.peg.1505	cds131750_132602	Streptomyces_VB1 sp.	7.1	1	1123..1974	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1506	cds132687_134112	Streptomyces_VB1 sp.	7.1	1	2060..3484	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1507	cds134176_135127	Streptomyces_VB1 sp.	7.1	1	3549..4499	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1508	cds135428_136730	Streptomyces_VB1 sp.	7.1	1	4801..6102	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1509	cds136759_137038	Streptomyces_VB1 sp.	7.1	1	6132..6410	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1510	cds137481_137688	Streptomyces_VB1 sp.	7.1	1	6854..7060	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1511	cds137984_138137	Streptomyces_VB1 sp.	7.1	1	7357..7509	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1512	cds138137_139760	Streptomyces_VB1 sp.	7.1	1	7510..9132	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1513	cds140016_140181	Streptomyces_VB1 sp.	7.1	1	9389..9553	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1514	cds140455_140578	Streptomyces_VB1 sp.	7.1	1	9828..9950	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1515	cds140628_142632	Streptomyces_VB1 sp.	7.1	1	10001..12004	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1516	cds142650_142902	Streptomyces_VB1 sp.	7.1	1	12023..12274	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1517	cds142898_143402	Streptomyces_VB1 sp.	7.1	1	12271..12774	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1518	cds143742_145425	Streptomyces_VB1 sp.	7.1	1	13115..14797	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1519	cds145434_145896	Streptomyces_VB1 sp.	7.1	1	14807..15268	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1520	cds145973_148358	Streptomyces_VB1 sp.	7.1	1	15346..17730	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1521	cds148381_149092	Streptomyces_VB1 sp.	7.1	1	17754..18464	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1522	cds149109_149697	Streptomyces_VB1 sp.	7.1	1	18482..19069	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1523	cds149753_150653	Streptomyces_VB1 sp.	7.1	1	19126..20025	-	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1524	cds150916_151720	Streptomyces_VB1 sp.	7.1	1	20289..21092	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1525	cds151852_152353	Streptomyces_VB1 sp.	7.1	1	21225..21725	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1526	cds152345_152831	Streptomyces_VB1 sp.	7.1	1	21718..22203	+	lassopeptide	RiPP			keywimysin	c00015_scaffol..
fig|6666666.867962.peg.1557	cds4476_5142	Streptomyces_VB1 sp.	55.1	1	1007..1672	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1558	cds5131_5479	Streptomyces_VB1 sp.	55.1	1	1662..2009	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1559	cds6720_7479	Streptomyces_VB1 sp.	55.1	1	3251..4009	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1560	cds7490_8582	Streptomyces_VB1 sp.	55.1	1	4021..5112	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1561	cds8562_9459	Streptomyces_VB1 sp.	55.1	1	5093..5989	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1562	cds9544_10720	Streptomyces_VB1 sp.	55.1	1	6075..7250	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1563	cds10733_11264	Streptomyces_VB1 sp.	55.1	1	7264..7794	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1564	cds11292_12138	Streptomyces_VB1 sp.	55.1	1	7823..8668	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1565	cds12221_12488	Streptomyces_VB1 sp.	55.1	1	8752..9018	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1566	cds12490_13471	Streptomyces_VB1 sp.	55.1	1	9021..10001	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1567	cds13470_14496	Streptomyces_VB1 sp.	55.1	1	10001..11026	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1568	cds14505_15381	Streptomyces_VB1 sp.	55.1	1	11036..11911	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1569	cds15419_16274	Streptomyces_VB1 sp.	55.1	1	11950..12804	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1570	cds16424_17576	Streptomyces_VB1 sp.	55.1	1	12955..14106	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1571	cds18436_18574	Streptomyces_VB1 sp.	55.1	1	14967..15104	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1572	cds18657_19854	Streptomyces_VB1 sp.	55.1	1	15188..16384	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1573	cds19873_20824	Streptomyces_VB1 sp.	55.1	1	16404..17354	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1574	cds20864_23525	Streptomyces_VB1 sp.	55.1	1	17395..20055	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1575	cds23562_24657	Streptomyces_VB1 sp.	55.1	1	20093..21187	-	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1576	cds24684_25635	Streptomyces_VB1 sp.	55.1	1	21215..22165	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1577	cds25640_26633	Streptomyces_VB1 sp.	55.1	1	22171..23163	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1578	cds26629_29533	Streptomyces_VB1 sp.	55.1	1	23160..26063	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1579	cds29609_31517	Streptomyces_VB1 sp.	55.1	1	26140..28047	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.1580	cds31513_33304	Streptomyces_VB1 sp.	55.1	1	28044..29834	+	betalactone	Polyketide	Other			c00016_scaffol..
fig|6666666.867962.peg.176	cds141093_141357	Streptomyces_VB1 sp.	9.1	1	217..480	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.177	cds141429_143577	Streptomyces_VB1 sp.	9.1	1	553..2700	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.178	cds143573_144125	Streptomyces_VB1 sp.	9.1	1	2697..3248	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.179	cds144121_146221	Streptomyces_VB1 sp.	9.1	1	3245..5344	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.180	cds146217_146541	Streptomyces_VB1 sp.	9.1	1	5341..5664	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.181	cds146537_146828	Streptomyces_VB1 sp.	9.1	1	5661..5951	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.182	cds146850_147363	Streptomyces_VB1 sp.	9.1	1	5974..6486	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.183	cds147359_148832	Streptomyces_VB1 sp.	9.1	1	6483..7955	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.184	cds148969_150820	Streptomyces_VB1 sp.	9.1	1	8093..9943	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.185	cds150877_154000	Streptomyces_VB1 sp.	9.1	1	10001..13123	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.186	cds154056_154233	Streptomyces_VB1 sp.	9.1	1	13180..13356	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.187	cds154235_154679	Streptomyces_VB1 sp.	9.1	1	13359..13802	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.188	cds154675_155923	Streptomyces_VB1 sp.	9.1	1	13799..15046	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.189	cds155960_156503	Streptomyces_VB1 sp.	9.1	1	15084..15626	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.190	cds156528_156885	Streptomyces_VB1 sp.	9.1	1	15652..16008	-	RRE-containing	NRP				c00010_scaffol..
fig|6666666.867962.peg.1907	cds2_1883	Streptomyces_VB1 sp.	27.1	1	3..1883	-	T1PKS	Polyketide			midecamycin	c00018_scaffol..
fig|6666666.867962.peg.1908	cds1917_8223	Streptomyces_VB1 sp.	27.1	1	1918..8223	-	T1PKS	Polyketide			midecamycin	c00018_scaffol..
