ClusterBlast scores for contig_54

Table of genes, locations, strands and annotations of query cluster:
cds171364_171739	171364	171739	+	Efflux ABC transporter, ATP-binding protein	
cds225883_226669	ABE83_RS33590	97	525	99.61685823754789	2.1e-147
cds227742_229110	ABE83_RS33595	99	435	48.57142857142857	8.6e-120
cds229106_229418	ABE83_RS33600	95	115	59.22330097087378	3.4e-24
cds229408_230695	ABE83_RS33600	68	534	102.10280373831775	1.3e-149
cds230691_231603	ABE83_RS33605	89	431	85.14851485148515	8.3e-119
cds231755_232199	ABE83_RS33610	79	164	73.46938775510205	7e-39
cds232171_232891	ABE83_RS33610	70	311	100.0	9.9e-83
cds233128_233752	ABE83_RS33615	95	358	89.3719806763285	4.7e-97
cds233796_234855	ABE83_RS33615	94	287	40.340909090909086	1.3e-75
cds234876_235083	ABE83_RS33620	95	113	82.35294117647058	6.6e-24
cds235113_235527	ABE83_RS33625	69	164	102.18978102189782	6.6e-39
cds235775_235892	ABE83_RS33630	91	62	86.8421052631579	7.5e-09
cds235929_237036	ABE83_RS33630	47	263	102.44565217391303	2.8e-68
cds237075_237771	ABE83_RS33635	83	175	45.887445887445885	8.2e-42
cds237787_238228	ABE83_RS33635	89	193	73.28767123287672	1.4e-47
cds238287_238476	ABE83_RS33635	82	97	96.7741935483871	3.4e-19
cds238714_239545	ABE83_RS33640	85	446	100.0	2.3e-123
cds239687_240509	ABE83_RS33645	99	294	59.70695970695971	8.4e-78
cds240803_243068	ABE83_RS33645	91	440	41.644562334217504	2.6e-121
cds240803_243068	ABE83_RS33650	65	308	35.0132625994695	1.5e-81
cds243064_243250	ABE83_RS33650	92	117	96.72131147540983	4.1e-25
cds243342_244737	ABE83_RS33655	96	847	100.21551724137932	4.4e-244
cds244790_245018	ABE83_RS33660	88	128	85.33333333333334	2.8e-28
cds245023_245677	ABE83_RS33665	96	353	84.33179723502305	1.6e-95
cds245746_246646	ABE83_RS33665	88	502	100.66889632107024	2.9e-140
cds246642_247110	ABE83_RS33665	92	151	47.74193548387097	5e-35
cds247106_247340	ABE83_RS33665	86	123	89.6103896103896	7.2e-27
cds247309_248065	ABE83_RS33665	88	392	92.82868525896414	2.7e-107
cds248078_248771	ABE83_RS33665	84	281	74.78260869565217	6.2e-74
cds248863_249634	ABE83_RS33665	87	168	39.453125	6.5e-40
cds249772_249988	ABE83_RS33665	85	130	100.0	7.1e-29
cds249772_249988	ABE83_RS33840	46	65	94.36619718309859	2.1e-09
cds250002_250569	ABE83_RS33665	85	313	96.80851063829788	1.2e-83
cds250559_250676	ABE83_RS33665	100	60	81.57894736842105	4.8e-08
cds251366_251810	ABE83_RS33665	84	203	89.79591836734694	1.8e-50
cds251847_252297	ABE83_RS33665	68	191	100.0	7.1e-47
cds252583_253105	ABE83_RS33670	97	141	41.61849710982659	5.7e-32
cds253101_253461	ABE83_RS33670	93	161	68.0672268907563	3.7e-38
cds254036_254486	ABE83_RS33675	88	136	51.006711409395976	1.6e-30
cds255014_255803	ABE83_RS33680	90	451	98.85496183206108	6.7e-125
cds255014_255803	ABE83_RS33565	35	103	90.83969465648855	2.6e-20
cds255983_256469	ABE83_RS33685	83	147	60.86956521739131	9.7e-34
cds256499_256922	ABE83_RS33685	92	96	37.142857142857146	1.7e-18
cds256934_257186	ABE83_RS33690	70	104	107.2289156626506	3.7e-21
cds257282_257615	ABE83_RS33690	96	134	65.45454545454545	7.6e-30
cds257584_259195	ABE83_RS33690	96	832	80.97014925373134	2.9e-239
cds257584_259195	ABE83_RS33695	32	166	78.9179104477612	8.8e-39
cds259194_259704	ABE83_RS33695	83	265	100.0	4.4e-69
cds259693_260119	ABE83_RS33695	74	160	87.94326241134752	1.3e-37
cds260115_260286	ABE83_RS33695	79	59	75.0	1.2e-07
cds260303_260450	ABE83_RS33695	75	62	75.0	9.4e-09
cds260487_260778	ABE83_RS33695	86	150	90.625	9e-35
cds261479_261977	ABE83_RS33700	72	109	44.84848484848485	2.3e-22
cds261984_262698	ABE83_RS33705	89	419	100.0	2.6e-115
cds262794_263106	ABE83_RS33715	61	104	89.32038834951457	7.9e-21
cds263413_264013	ABE83_RS33720	72	238	81.4070351758794	6.8e-61
cds264210_265167	ABE83_RS33725	82	258	48.42767295597484	1e-66
cds265167_265554	ABE83_RS33730	89	63	21.875	1.9e-08
cds265837_266269	ABE83_RS33735	79	200	90.9090909090909	1.1e-49
cds266276_266897	ABE83_RS33740	85	358	99.51456310679612	6.1e-97
cds267744_268110	ABE83_RS33745	79	178	100.0	5.1e-43
cds268216_268420	ABE83_RS33750	66	69	82.08955223880598	1.4e-10
cds268858_269047	ABE83_RS33760	86	108	100.0	1.9e-22
cds269114_269675	ABE83_RS33765	75	170	60.215053763440864	1.2e-40
cds269792_270671	ABE83_RS33770	88	477	95.54794520547945	7.5e-133
cds270778_272134	ABE83_RS33775	76	497	77.60532150776052	1.1e-138



>>
22. NZ_LZRD01000012
Source: Streptomyces sp. PTY087I2 A3Q37_contig000012, whole genome shotgun sequence
Type: NRPS
Number of proteins with BLAST hits to this cluster: 75
Cumulative BLAST score: 21829

Table of genes, locations, strands and annotations of subject cluster:

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds184060_185008	A3Q37_RS15885	46	195	87.93650793650794	8e-48
cds185231_186122	A3Q37_RS15885	36	149	97.97297297297297	3.6e-34
cds186158_187088	A3Q37_RS15840	51	271	82.52427184466019	8.6e-71
cds195872_196319	A3Q37_RS15865	45	98	91.8918918918919	4.8e-19
cds200501_201116	A3Q37_RS15865	44	141	98.52941176470588	1.2e-31
cds202631_203288	A3Q37_RS15880	33	55	60.550458715596335	6.8e-06
cds217228_217954	A3Q37_RS15970	90	394	100.4149377593361	5.2e-108
cds217953_220110	A3Q37_RS15970	87	519	43.73259052924791	5.5e-145
cds217953_220110	A3Q37_RS15965	61	395	54.038997214484674	1.2e-107
cds220279_221020	A3Q37_RS15960	97	397	77.64227642276423	1.1e-108
cds220279_221020	A3Q37_RS15955	55	208	74.39024390243902	7.1e-52
cds221041_222457	A3Q37_RS15955	91	507	65.60509554140127	1.9e-141
cds222714_223824	A3Q37_RS15955	97	547	76.69376693766937	9.7e-154
cds222714_223824	A3Q37_RS15960	54	204	52.84552845528455	2e-50
cds224397_224976	A3Q37_RS15950	84	134	48.95833333333333	7.8e-30
cds225117_225858	A3Q37_RS15950	86	402	100.0	3.4e-110
cds225883_226669	A3Q37_RS15945	99	540	100.0	1.1e-151
cds227742_229110	A3Q37_RS15940	100	436	48.57142857142857	3.9e-120
cds229106_229418	A3Q37_RS15935	77	111	88.3495145631068	3.8e-23
cds229408_230695	A3Q37_RS15935	71	554	102.33644859813084	1.2e-155
cds230691_231603	A3Q37_RS15930	97	467	85.47854785478548	1e-129
cds231755_232199	A3Q37_RS15925	83	175	72.10884353741497	5.2e-42
cds232171_232891	A3Q37_RS15925	70	312	100.0	3.4e-83
cds233128_233752	A3Q37_RS15920	98	373	89.85507246376811	1.4e-101
cds233796_234855	A3Q37_RS15920	61	286	80.11363636363636	2.9e-75
cds234876_235083	A3Q37_RS15910	98	118	83.82352941176471	2e-25
cds235113_235527	A3Q37_RS15905	71	168	102.18978102189782	5.9e-40
cds235775_235892	A3Q37_RS15900	90	70	100.0	4.7e-11
cds235929_237036	A3Q37_RS15900	50	285	101.63043478260869	6.8e-75
cds237075_237771	A3Q37_RS15895	88	178	45.887445887445885	5.7e-43
cds237787_238228	A3Q37_RS15895	94	204	73.28767123287672	8e-51
cds238287_238476	A3Q37_RS15895	97	116	98.38709677419355	1.2e-24
cds238714_239545	A3Q37_RS15890	95	500	100.0	1e-139
cds239687_240509	A3Q37_RS15885	99	295	59.70695970695971	6.4e-78
cds240803_243068	A3Q37_RS15885	96	482	41.644562334217504	7.8e-134
cds240803_243068	A3Q37_RS15880	73	332	33.42175066312997	1.3e-88
cds243064_243250	A3Q37_RS15880	98	124	96.72131147540983	3.3e-27
cds243342_244737	A3Q37_RS15875	98	863	100.21551724137932	1e-248
cds244790_245018	A3Q37_RS15870	100	138	81.33333333333333	2.1e-31
cds245023_245677	A3Q37_RS15865	98	359	84.33179723502305	2.2e-97
cds245746_246646	A3Q37_RS15865	90	518	100.66889632107024	5.1e-145
cds246642_247110	A3Q37_RS15865	95	152	47.74193548387097	3.8e-35
cds247106_247340	A3Q37_RS15865	96	137	89.6103896103896	4.8e-31
cds247309_248065	A3Q37_RS15865	97	439	92.82868525896414	2.5e-121
cds248078_248771	A3Q37_RS15865	90	300	75.21739130434783	1.3e-79
cds248863_249634	A3Q37_RS15865	95	191	39.453125	9.4e-47
cds249772_249988	A3Q37_RS15865	85	128	100.0	2.7e-28
cds250002_250569	A3Q37_RS15865	96	358	96.80851063829788	3.2e-97
cds250559_250676	A3Q37_RS15865	97	57	81.57894736842105	2.4e-07
cds251366_251810	A3Q37_RS15865	89	240	95.91836734693877	1e-61
cds251847_252297	A3Q37_RS15865	91	248	90.60402684563759	4.9e-64
cds252583_253105	A3Q37_RS15850	63	153	90.7514450867052	1.9e-35
cds253101_253461	A3Q37_RS15850	100	171	68.0672268907563	3.6e-41
cds254036_254486	A3Q37_RS15845	91	139	51.006711409395976	1.9e-31
cds254628_254865	A3Q37_RS15845	75	88	93.58974358974359	3.4e-16
cds255014_255803	A3Q37_RS15840	95	479	99.61832061068702	2.3e-133
cds255014_255803	A3Q37_RS15970	33	97	92.74809160305344	2.5e-18
cds255983_256469	A3Q37_RS15835	83	147	60.86956521739131	9.7e-34
cds256499_256922	A3Q37_RS15835	96	98	37.142857142857146	5.9e-19
cds256934_257186	A3Q37_RS15830	70	104	107.2289156626506	3.7e-21
cds257282_257615	A3Q37_RS15830	99	138	65.45454545454545	4e-31
cds257584_259195	A3Q37_RS15830	97	841	81.15671641791045	6.2e-242
cds257584_259195	A3Q37_RS15825	34	178	75.18656716417911	2.2e-42
cds259194_259704	A3Q37_RS15825	83	241	100.0	5.2e-62
cds259693_260119	A3Q37_RS15825	76	164	87.94326241134752	8.8e-39
cds260115_260286	A3Q37_RS15825	62	57	98.21428571428571	6e-07
cds260303_260450	A3Q37_RS15825	86	72	75.0	1.2e-11
cds260487_260778	A3Q37_RS15825	91	159	90.625	1.5e-37
cds261479_261977	A3Q37_RS15820	92	138	44.84848484848485	4.6e-31
cds261984_262698	A3Q37_RS15815	94	437	100.0	6.9e-121
cds262794_263106	A3Q37_RS15810	88	169	97.0873786407767	2e-40
cds263413_264013	A3Q37_RS15805	91	294	81.4070351758794	8e-78
cds264210_265167	A3Q37_RS15800	91	283	50.0	2.9e-74
cds265167_265554	A3Q37_RS15795	96	66	21.875	2.3e-09
cds265837_266269	A3Q37_RS15790	83	225	97.9020979020979	2.5e-57
cds266276_266897	A3Q37_RS15785	97	405	100.0	3.3e-111
cds267744_268110	A3Q37_RS15780	86	192	100.0	2.6e-47
cds268858_269047	A3Q37_RS15770	94	118	100.0	1.9e-25
cds269114_269675	A3Q37_RS15765	90	208	60.215053763440864	4.1e-52
cds269792_270671	A3Q37_RS15760	96	540	98.63013698630137	7.2e-152
cds270778_272134	A3Q37_RS15755	84	558	78.7139689578714	6.7e-157



>>
23. NZ_CP024957
Source: Streptomyces cavourensis strain 1AS2a chromosome, complete genome
Type: NRPS,PKS-like,T1PKS,transAT-PKS
Number of proteins with BLAST hits to this cluster: 76
Cumulative BLAST score: 20914

Table of genes, locations, strands and annotations of subject cluster:
CVT27_RS00605	CVT27_RS00605	128400	136773	-	SDR_family_NAD(P)-dependent_oxidoreductase
CVT27_RS00710	CVT27_RS00710	171998	172909	+	cation_diffusion_facilitator_family_transporter

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds184060_185008	CVT27_RS00810	42	193	97.77777777777777	2.3e-47
cds185231_186122	CVT27_RS00810	35	148	97.2972972972973	1.1e-33
cds186158_187088	CVT27_RS00775	50	265	81.55339805825243	6.2e-69
cds186158_187088	CVT27_RS00530	33	101	74.4336569579288	1.2e-19
cds186158_187088	CVT27_RS00890	31	100	78.31715210355988	2.6e-19
cds195872_196319	CVT27_RS00790	46	97	91.8918918918919	1.1e-18
cds200501_201116	CVT27_RS00790	43	136	98.52941176470588	2.2e-30
cds216127_216967	CVT27_RS00895	92	329	64.15770609318996	4.1e-88
cds217049_217232	CVT27_RS00895	88	86	80.0	1.3e-15
cds217228_217954	CVT27_RS00890	84	368	100.0	6.9e-100
cds217228_217954	CVT27_RS00775	31	64	100.4149377593361	1.6e-08
cds217953_220110	CVT27_RS00890	85	500	43.871866295264624	2.6e-139
cds217953_220110	CVT27_RS00885	57	358	52.78551532033426	1.6e-96
cds217953_220110	CVT27_RS00530	37	102	33.147632311977716	1.6e-19
cds220279_221020	CVT27_RS00880	88	366	76.82926829268293	2e-99
cds220279_221020	CVT27_RS00875	57	202	67.07317073170732	3.9e-50
cds221041_222457	CVT27_RS00875	74	360	59.023354564755834	2.1e-97
cds222714_223824	CVT27_RS00875	82	434	70.18970189701898	9.1e-120
cds222714_223824	CVT27_RS00880	57	209	49.59349593495935	4.8e-52
cds224397_224976	CVT27_RS00870	79	144	55.729166666666664	1.3e-32
cds225117_225858	CVT27_RS00870	85	403	100.0	2e-110
cds225883_226669	CVT27_RS00865	96	519	99.61685823754789	2e-145
cds227742_229110	CVT27_RS00860	99	435	48.57142857142857	8.6e-120
cds229106_229418	CVT27_RS00855	95	115	59.22330097087378	3.4e-24
cds229408_230695	CVT27_RS00855	68	533	103.27102803738318	1.7e-149
cds230691_231603	CVT27_RS00850	88	434	85.47854785478548	7.5e-120
cds231755_232199	CVT27_RS00845	78	163	73.46938775510205	2e-38
cds232171_232891	CVT27_RS00845	70	311	100.0	5.8e-83
cds233128_233752	CVT27_RS00840	94	356	89.3719806763285	1.8e-96
cds233796_234855	CVT27_RS00840	94	289	40.340909090909086	5.9e-76
cds234876_235083	CVT27_RS00835	93	112	82.35294117647058	1.5e-23
cds235113_235527	CVT27_RS00830	69	164	102.18978102189782	6.6e-39
cds235775_235892	CVT27_RS00825	91	62	86.8421052631579	7.5e-09
cds235929_237036	CVT27_RS00825	47	263	102.44565217391303	2.8e-68
cds237075_237771	CVT27_RS00820	82	173	45.887445887445885	2.4e-41
cds237787_238228	CVT27_RS00820	89	193	73.28767123287672	1.4e-47
cds238287_238476	CVT27_RS00820	82	96	96.7741935483871	9.9e-19
cds238714_239545	CVT27_RS00815	84	443	100.0	1.1e-122
cds239687_240509	CVT27_RS00810	99	294	59.70695970695971	8.4e-78
cds240803_243068	CVT27_RS00810	89	423	41.644562334217504	5.6e-116
cds240803_243068	CVT27_RS00805	65	305	35.0132625994695	1.7e-80
cds243064_243250	CVT27_RS00805	92	117	96.72131147540983	4.1e-25
cds243342_244737	CVT27_RS00800	96	847	100.21551724137932	7.4e-244
cds244790_245018	CVT27_RS00795	88	128	85.33333333333334	2.8e-28
cds245023_245677	CVT27_RS00790	96	352	84.33179723502305	2.7e-95
cds245746_246646	CVT27_RS00790	87	501	100.66889632107024	6.4e-140
cds246642_247110	CVT27_RS00790	92	151	47.74193548387097	5e-35
cds247106_247340	CVT27_RS00790	86	123	89.6103896103896	7.2e-27
cds247309_248065	CVT27_RS00790	88	392	92.82868525896414	2.7e-107
cds248078_248771	CVT27_RS00790	84	282	74.78260869565217	3.6e-74
cds248863_249634	CVT27_RS00790	87	168	39.453125	8.5e-40
cds249772_249988	CVT27_RS00790	85	130	100.0	7.1e-29
cds249772_249988	CVT27_RS00615	46	65	94.36619718309859	2.1e-09
cds250002_250569	CVT27_RS00790	84	309	96.80851063829788	2.3e-82
cds250559_250676	CVT27_RS00790	100	60	81.57894736842105	4.8e-08
cds251366_251810	CVT27_RS00790	85	204	89.79591836734694	8e-51
cds251847_252297	CVT27_RS00790	68	190	100.0	9.3e-47
cds252583_253105	CVT27_RS00785	96	141	41.61849710982659	7.5e-32
cds253101_253461	CVT27_RS00785	93	161	68.0672268907563	3.7e-38
cds254036_254486	CVT27_RS00780	88	136	51.006711409395976	1.6e-30
cds254628_254865	CVT27_RS00780	56	56	96.15384615384616	1.9e-06
cds255014_255803	CVT27_RS00775	91	453	98.85496183206108	1.8e-125
cds255014_255803	CVT27_RS00890	33	97	100.38167938931298	2.5e-18
cds255983_256469	CVT27_RS00770	83	147	60.86956521739131	9.7e-34
cds256499_256922	CVT27_RS00770	92	96	37.142857142857146	1.7e-18
cds256934_257186	CVT27_RS00765	70	104	107.2289156626506	3.7e-21
cds257282_257615	CVT27_RS00765	96	134	65.45454545454545	7.6e-30
cds257584_259195	CVT27_RS00765	96	831	80.97014925373134	6.4e-239
cds257584_259195	CVT27_RS00760	32	165	78.9179104477612	2e-38
cds259194_259704	CVT27_RS00760	78	243	100.0	1.8e-62
cds259693_260119	CVT27_RS00760	73	158	87.94326241134752	3.7e-37
cds260115_260286	CVT27_RS00760	62	57	98.21428571428571	6e-07
cds260303_260450	CVT27_RS00760	75	62	75.0	1.2e-08
cds260487_260778	CVT27_RS00760	84	149	90.625	1.2e-34
cds261479_261977	CVT27_RS00755	70	108	44.84848484848485	5.1e-22
cds261984_262698	CVT27_RS00750	90	419	100.0	2e-115
cds262794_263106	CVT27_RS00740	61	104	89.32038834951457	7.9e-21
cds263413_264013	CVT27_RS00735	72	238	81.4070351758794	6.8e-61
cds264210_265167	CVT27_RS00730	79	248	48.42767295597484	8e-64
cds265167_265554	CVT27_RS00725	89	63	21.875	1.9e-08
cds265837_266269	CVT27_RS00720	78	198	90.9090909090909	5.6e-49
cds266276_266897	CVT27_RS00715	85	358	99.51456310679612	6.1e-97
cds268216_268420	CVT27_RS00705	66	69	82.08955223880598	1.4e-10
cds268858_269047	CVT27_RS00695	86	108	100.0	1.9e-22
cds269114_269675	CVT27_RS00690	74	169	60.215053763440864	3.6e-40
cds269792_270671	CVT27_RS00685	86	478	98.28767123287672	3.3e-133
cds270778_272134	CVT27_RS00680	76	497	77.60532150776052	1.4e-138



>>
24. NZ_CP029378
Source: Streptomyces bacillaris strain ATCC 15855 chromosome, complete genome
Type: NRPS
Number of proteins with BLAST hits to this cluster: 75
Cumulative BLAST score: 19726

Table of genes, locations, strands and annotations of subject cluster:
DJ476_RS35050	DJ476_RS35050	7547897	7548013	+	RNA-binding_protein
DJ476_RS33125	DJ476_RS33125	7594597	7595512	-	cation_diffusion_facilitator_family_transporter

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds184060_185008	DJ476_RS33025	44	193	87.93650793650794	3e-47
cds185231_186122	DJ476_RS33025	36	149	97.97297297297297	6.2e-34
cds186158_187088	DJ476_RS33060	50	265	81.55339805825243	6.2e-69
cds186158_187088	DJ476_RS32945	32	101	78.31715210355988	2e-19
cds195872_196319	DJ476_RS33045	45	94	91.8918918918919	6.9e-18
cds200501_201116	DJ476_RS33045	43	134	98.52941176470588	1.4e-29
cds216127_216967	DJ476_RS32940	89	329	68.45878136200717	4.1e-88
cds217049_217232	DJ476_RS32940	88	86	80.0	1.3e-15
cds217228_217954	DJ476_RS32945	86	363	97.9253112033195	1.7e-98
cds217228_217954	DJ476_RS33060	31	64	100.4149377593361	1.6e-08
cds217953_220110	DJ476_RS32945	85	497	44.01114206128134	1.7e-138
cds217953_220110	DJ476_RS32950	57	357	51.67130919220055	2.8e-96
cds220279_221020	DJ476_RS32960	59	201	62.19512195121951	6.7e-50
cds221041_222457	DJ476_RS32960	66	352	68.78980891719745	5.8e-95
cds222714_223824	DJ476_RS32960	79	422	71.00271002710026	4.7e-116
cds224397_224976	DJ476_RS32965	79	145	55.729166666666664	4.4e-33
cds225117_225858	DJ476_RS32965	85	404	100.0	5.2e-111
cds225883_226669	DJ476_RS32970	97	525	99.61685823754789	2.8e-147
cds227742_229110	DJ476_RS32975	99	435	48.57142857142857	8.6e-120
cds229106_229418	DJ476_RS32980	75	106	88.3495145631068	2.1e-21
cds229408_230695	DJ476_RS32980	68	532	102.10280373831775	4.9e-149
cds230691_231603	DJ476_RS32985	88	428	85.14851485148515	7e-118
cds231755_232199	DJ476_RS32990	79	162	73.46938775510205	2.7e-38
cds232171_232891	DJ476_RS32990	70	309	100.0	2.9e-82
cds233128_233752	DJ476_RS32995	94	356	89.3719806763285	1.8e-96
cds233796_234855	DJ476_RS32995	94	290	40.340909090909086	2.7e-76
cds234876_235083	DJ476_RS33000	95	113	82.35294117647058	6.6e-24
cds235113_235527	DJ476_RS33005	68	163	102.18978102189782	1.9e-38
cds235775_235892	DJ476_RS33010	89	63	92.10526315789474	5.7e-09
cds235929_237036	DJ476_RS33010	48	266	102.44565217391303	4.3e-69
cds237075_237771	DJ476_RS33015	83	175	45.887445887445885	8.2e-42
cds237787_238228	DJ476_RS33015	89	193	73.28767123287672	1.4e-47
cds238287_238476	DJ476_RS33015	80	96	96.7741935483871	9.9e-19
cds238714_239545	DJ476_RS33020	84	441	100.0	7.3e-122
cds239687_240509	DJ476_RS33025	99	294	59.70695970695971	8.4e-78
cds240803_243068	DJ476_RS33025	92	441	41.644562334217504	1.2e-121
cds240803_243068	DJ476_RS33030	68	324	35.0132625994695	2.1e-86
cds243064_243250	DJ476_RS33030	92	117	96.72131147540983	4.1e-25
cds243342_244737	DJ476_RS33035	96	844	100.21551724137932	3.7e-243
cds244790_245018	DJ476_RS33040	88	128	85.33333333333334	2.8e-28
cds245023_245677	DJ476_RS33045	98	357	84.33179723502305	1.1e-96
cds245746_246646	DJ476_RS33045	87	499	100.66889632107024	2.5e-139
cds246642_247110	DJ476_RS33045	91	150	47.74193548387097	1.4e-34
cds247106_247340	DJ476_RS33045	88	127	89.6103896103896	6.5e-28
cds247309_248065	DJ476_RS33045	88	394	92.82868525896414	9.3e-108
cds248078_248771	DJ476_RS33045	84	282	74.78260869565217	2.8e-74
cds248863_249634	DJ476_RS33045	88	170	39.453125	2.2e-40
cds249772_249988	DJ476_RS33045	86	131	100.0	3.2e-29
cds250002_250569	DJ476_RS33045	85	313	96.80851063829788	1.6e-83
cds250559_250676	DJ476_RS33045	100	60	81.57894736842105	4.8e-08
cds251366_251810	DJ476_RS33045	86	205	89.79591836734694	3.6e-51
cds251847_252297	DJ476_RS33045	68	193	100.0	1.1e-47
cds252583_253105	DJ476_RS33050	97	141	41.61849710982659	5.7e-32
cds253101_253461	DJ476_RS33050	95	166	68.0672268907563	1.1e-39
cds254036_254486	DJ476_RS33055	88	136	51.006711409395976	1.6e-30
cds255014_255803	DJ476_RS33060	91	453	98.85496183206108	1.8e-125
cds255014_255803	DJ476_RS32945	35	100	88.16793893129771	2.2e-19
cds255983_256469	DJ476_RS33065	83	147	60.86956521739131	9.7e-34
cds256499_256922	DJ476_RS33065	92	96	37.142857142857146	1.7e-18
cds256934_257186	DJ476_RS33070	70	104	107.2289156626506	3.7e-21
cds257282_257615	DJ476_RS33070	96	134	65.45454545454545	7.6e-30
cds257584_259195	DJ476_RS33070	96	832	80.97014925373134	2.9e-239
cds257584_259195	DJ476_RS33075	32	163	78.9179104477612	4.4e-38
cds259194_259704	DJ476_RS33075	83	266	100.0	2e-69
cds259693_260119	DJ476_RS33075	73	159	87.94326241134752	2.2e-37
cds260115_260286	DJ476_RS33075	62	57	98.21428571428571	6e-07
cds260303_260450	DJ476_RS33075	75	62	75.0	9.4e-09
cds260487_260778	DJ476_RS33075	87	152	90.625	2.4e-35
cds261479_261977	DJ476_RS33080	70	107	44.84848484848485	1.1e-21
cds261984_262698	DJ476_RS33085	88	414	100.0	6.3e-114
cds262794_263106	DJ476_RS33095	61	104	89.32038834951457	7.9e-21
cds263413_264013	DJ476_RS33100	70	228	81.4070351758794	5.4e-58
cds264210_265167	DJ476_RS33105	81	254	48.113207547169814	1.1e-65
cds265167_265554	DJ476_RS33110	89	63	21.875	1.9e-08
cds265837_266269	DJ476_RS33115	76	196	90.9090909090909	2.1e-48
cds266276_266897	DJ476_RS33120	85	356	99.51456310679612	2.3e-96
cds267744_268110	DJ476_RS33125	78	174	100.0	5.6e-42
cds268216_268420	DJ476_RS33130	67	70	82.08955223880598	6.3e-11
cds268858_269047	DJ476_RS33140	84	107	100.0	4.3e-22
cds269114_269675	DJ476_RS33145	76	171	60.215053763440864	5.6e-41
cds269792_270671	DJ476_RS33150	86	476	98.28767123287672	1.7e-132



>>
25. NZ_LACR01000016
Source: Streptomyces sp. Ncost-T6T-1 YW5DRAFT_scaffold_12.13_C, whole genome shotgun sequence
Type: NRPS
Number of proteins with BLAST hits to this cluster: 73
Cumulative BLAST score: 21846

Table of genes, locations, strands and annotations of subject cluster:

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds184060_185008	YW5_RS19890	46	195	87.93650793650794	6.1e-48
cds185231_186122	YW5_RS19890	36	151	97.97297297297297	1.6e-34
cds186158_187088	YW5_RS19925	51	270	81.55339805825243	2.5e-70
cds195872_196319	YW5_RS19910	45	98	91.8918918918919	4.8e-19
cds200501_201116	YW5_RS19910	45	141	98.52941176470588	8.8e-32
cds217228_217954	YW5_RS19805	88	388	103.31950207468881	6.4e-106
cds217228_217954	YW5_RS19925	31	68	101.65975103734439	8.6e-10
cds217953_220110	YW5_RS19805	89	530	43.73259052924791	3.1e-148
cds217953_220110	YW5_RS19810	62	406	54.038997214484674	5.2e-111
cds220279_221020	YW5_RS19815	99	406	77.64227642276423	1.8e-111
cds220279_221020	YW5_RS19820	57	207	68.29268292682927	1.6e-51
cds221041_222457	YW5_RS19820	95	521	65.60509554140127	9.5e-146
cds222714_223824	YW5_RS19820	95	537	76.96476964769647	1e-150
cds222714_223824	YW5_RS19815	55	200	48.23848238482385	3.8e-49
cds224397_224976	YW5_RS19825	87	183	64.58333333333334	1.9e-44
cds225117_225858	YW5_RS19825	95	420	100.0	9.1e-116
cds225883_226669	YW5_RS19830	99	543	100.0	1.3e-152
cds227742_229110	YW5_RS19835	100	437	48.57142857142857	1.3e-120
cds229106_229418	YW5_RS19840	79	115	88.3495145631068	3.4e-24
cds229408_230695	YW5_RS19840	71	563	103.27102803738318	2e-158
cds230691_231603	YW5_RS19845	97	469	85.47854785478548	2.8e-130
cds231755_232199	YW5_RS19850	84	178	72.10884353741497	4.7e-43
cds232171_232891	YW5_RS19850	75	331	100.0	9.2e-89
cds233128_233752	YW5_RS19855	100	377	89.85507246376811	9.7e-103
cds233796_234855	YW5_RS19855	62	289	80.11363636363636	4.5e-76
cds234876_235083	YW5_RS19865	98	118	83.82352941176471	2e-25
cds235113_235527	YW5_RS19870	71	168	102.18978102189782	5.9e-40
cds235775_235892	YW5_RS19875	95	74	100.0	3.2e-12
cds235929_237036	YW5_RS19875	51	291	101.63043478260869	1.2e-76
cds237075_237771	YW5_RS19880	92	187	45.887445887445885	1.6e-45
cds237787_238228	YW5_RS19880	99	212	73.28767123287672	3.8e-53
cds238287_238476	YW5_RS19880	98	119	98.38709677419355	1.4e-25
cds238714_239545	YW5_RS19885	98	515	100.0	3e-144
cds239687_240509	YW5_RS19890	99	295	59.70695970695971	4.9e-78
cds240803_243068	YW5_RS19890	100	492	41.644562334217504	5.8e-137
cds240803_243068	YW5_RS19895	74	363	35.80901856763926	4.1e-98
cds243064_243250	YW5_RS19895	98	128	100.0	2.3e-28
cds243342_244737	YW5_RS19900	99	874	100.21551724137932	5.7e-252
cds244790_245018	YW5_RS19905	99	144	86.66666666666667	3.8e-33
cds245023_245677	YW5_RS19910	98	356	84.33179723502305	1.4e-96
cds245746_246646	YW5_RS19910	91	520	100.66889632107024	1e-145
cds246642_247110	YW5_RS19910	97	156	47.74193548387097	2.6e-36
cds247106_247340	YW5_RS19910	94	135	89.6103896103896	1.8e-30
cds247309_248065	YW5_RS19910	97	438	92.82868525896414	3.3e-121
cds248078_248771	YW5_RS19910	90	302	75.21739130434783	2.6e-80
